,cathode,dischargeCurrent,massFlowRate,gas,orificeDiameter,orificeLength,insertDiameter,insertLength,upstreamPressurePoint,orificeTemperature,insertTemperatureAverage,insertTemperature,totalPressure,totalPressureError_p,totalPressureError_m,electronDensity,electronTemperature,plasmaPotential,reference,note
327,T6,5.0,0.1218743254173696,Xe,1.0,2.0,2.0,25.4,,,,,7.6651,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
328,T6,5.0,0.21019813888290226,Xe,1.0,2.0,2.0,25.4,,,,,10.5663,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
329,T6,5.0,0.38019504225931466,Xe,1.0,2.0,2.0,25.4,,,,,15.0623,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
330,T6,5.0,0.48745541313438284,Xe,1.0,2.0,2.0,25.4,,,,,18.0163,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
331,T6,5.0,0.528525284579171,Xe,1.0,2.0,2.0,25.4,,,,,20.8679,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
332,T6,5.0,0.5642157862537869,Xe,1.0,2.0,2.0,25.4,,,,,22.0284,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
333,T6,5.0,0.5970218580994511,Xe,1.0,2.0,2.0,25.4,,,,,23.1013,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
334,T6,5.0,0.6467722098345775,Xe,1.0,2.0,2.0,25.4,,,,,24.6776,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
335,T6,5.0,0.7023017096397358,Xe,1.0,2.0,2.0,25.4,,,,,25.8358,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
336,T6,5.0,0.7437529872198683,Xe,1.0,2.0,2.0,25.4,,,,,27.5668,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
337,T6,5.0,0.828462628481889,Xe,1.0,2.0,2.0,25.4,,,,,30.853,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
338,T6,15.0,0.10746026002499807,Xe,1.0,2.0,2.0,25.4,,,,,31.8456,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
339,T6,15.0,0.1347715849073319,Xe,1.0,2.0,2.0,25.4,,,,,12.5851,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
340,T6,15.0,0.14143774108017793,Xe,1.0,2.0,2.0,25.4,,,491.917,,12.9579,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
341,T6,15.0,0.14756596027600674,Xe,1.0,2.0,2.0,25.4,,,493.944,,13.1769,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
342,T6,15.0,0.15189076780298272,Xe,1.0,2.0,2.0,25.4,,,,,13.4181,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
343,T6,15.0,0.15531313460895163,Xe,1.0,2.0,2.0,25.4,,,495.199,,13.6374,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
344,T6,15.0,0.1598209288945031,Xe,1.0,2.0,2.0,25.4,,,,,13.7248,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
345,T6,15.0,0.1648659252704912,Xe,1.0,2.0,2.0,25.4,,,497.387,,14.0099,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
346,T6,15.0,0.174776605696795,Xe,1.0,2.0,2.0,25.4,,,,,14.4921,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
347,T6,15.0,0.18180432606730834,Xe,1.0,2.0,2.0,25.4,,,,,14.8428,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
348,T6,15.0,0.1953203600581566,Xe,1.0,2.0,2.0,25.4,,,,,15.4345,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
349,T6,15.0,0.20144563970766288,Xe,1.0,2.0,2.0,25.4,,,501.12,,15.8513,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
350,T6,15.0,0.20955805267117822,Xe,1.0,2.0,2.0,25.4,,,502.987,,16.0262,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
351,T6,15.0,0.22235242803985303,Xe,1.0,2.0,2.0,25.4,,,506.204,,16.6619,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
352,T6,15.0,0.22902152375902157,Xe,1.0,2.0,2.0,25.4,,,504.018,,16.9028,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
353,T6,15.0,0.24253608797670856,Xe,1.0,2.0,2.0,25.4,,,505.112,,17.5824,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
354,T6,15.0,0.26019982182860224,Xe,1.0,2.0,2.0,25.4,,,506.142,,18.2176,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
355,T6,15.0,0.273892963485381,Xe,1.0,2.0,2.0,25.4,,,508.137,,18.985,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
356,T6,15.0,0.2866895435137977,Xe,1.0,2.0,2.0,25.4,,,509.039,,19.4889,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
357,T6,15.0,0.2931874106596807,Xe,1.0,2.0,2.0,25.4,,,,,19.2025,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
358,T6,15.0,0.3196778672314568,Xe,1.0,2.0,2.0,25.4,,,514.026,,20.4519,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
359,T6,15.0,0.34312295381312446,Xe,1.0,2.0,2.0,25.4,,,517.277,,20.5152,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
360,T6,15.0,0.350864983940005,Xe,1.0,2.0,2.0,25.4,,,,,21.2833,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
361,T6,15.0,0.3950390163013516,Xe,1.0,2.0,2.0,25.4,,,520.078,,22.0473,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
362,T6,15.0,0.40188448479987005,Xe,1.0,2.0,2.0,25.4,,,520.078,,22.5079,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
363,T6,15.0,0.5074641700650496,Xe,1.0,2.0,2.0,25.4,,,521.212,,28.604,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
364,T6,15.0,0.559021607901932,Xe,1.0,2.0,2.0,25.4,,,522.049,,30.0043,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
365,T6,15.0,0.7532491916146998,Xe,1.0,2.0,2.0,25.4,,,522.0,,41.0558,,,,,,"[1] S. W. Patterson, D. G. Fearn, ""The generation of high energy ions in hollow cathode discharges"", IEPC, 1999; [2] D. G. Fearn, S. W. Patterson, ""Characterisation of the high current hollow cathode for the T6 thruster"", 34th JPC, 1998","[1] Fig 15 Measured pressure as mdot is varied; [2] Fig 16 The influence of orifice diameter and flow rate on temperature at 15 A; Extracted from Fig. 15. Gas is xenon. Mass flow rate error: 1 to 2%. The orifice diameter is probably 1 mm as Ref. [1] refers to Ref. [2], which uses 1 mm in Figs 6 and 12. [2] Fig 16 The wall temperature is the exterior casing temperature, NOT the insert temperature."
